id,kode_provinsi,nama_provinsi,nama_pos_hujan,nama_stasiun_hujan,bulan,jumlah_curah_hujan,satuan,tahun
502,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,OKTOBER,611.0,MILIMETER,2017
503,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,NOVEMBER,735.0,MILIMETER,2017
504,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,DESEMBER,317.0,MILIMETER,2017
505,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,JANUARI,345.0,MILIMETER,2017
506,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,FEBRUARI,433.0,MILIMETER,2017
507,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,MARET,94.0,MILIMETER,2017
508,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,APRIL,424.0,MILIMETER,2017
509,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,MEI,225.0,MILIMETER,2017
510,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,JUNI,54.0,MILIMETER,2017
511,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,JULI,105.0,MILIMETER,2017
512,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,AGUSTUS,15.0,MILIMETER,2017
513,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,SEPTEMBER,231.0,MILIMETER,2017
514,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,OKTOBER,491.0,MILIMETER,2017
515,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,NOVEMBER,393.0,MILIMETER,2017
516,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,DESEMBER,387.0,MILIMETER,2017
517,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,JANUARI,77.0,MILIMETER,2017
518,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,FEBRUARI,87.0,MILIMETER,2017
519,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,MARET,114.0,MILIMETER,2017
520,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,APRIL,104.0,MILIMETER,2017
521,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,MEI,113.0,MILIMETER,2017
522,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,JUNI,100.0,MILIMETER,2017
523,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,JULI,96.0,MILIMETER,2017
524,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,AGUSTUS,149.0,MILIMETER,2017
525,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,SEPTEMBER,334.0,MILIMETER,2017
526,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,OKTOBER,278.0,MILIMETER,2017
527,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,NOVEMBER,509.0,MILIMETER,2017
528,32,JAWA BARAT,CIWULAN-CILAKI,CIKALONG,DESEMBER,285.0,MILIMETER,2017
529,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,JANUARI,285.0,MILIMETER,2017
530,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,FEBRUARI,494.0,MILIMETER,2017
531,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,MARET,213.0,MILIMETER,2017
532,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,APRIL,378.0,MILIMETER,2017
533,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,MEI,350.0,MILIMETER,2017
534,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,JUNI,306.0,MILIMETER,2017
535,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,JULI,61.0,MILIMETER,2017
536,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,AGUSTUS,15.0,MILIMETER,2017
537,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,SEPTEMBER,170.0,MILIMETER,2017
538,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,OKTOBER,995.0,MILIMETER,2017
539,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,NOVEMBER,439.0,MILIMETER,2017
540,32,JAWA BARAT,CIWULAN-CILAKI,CIKEMBULAN,DESEMBER,205.0,MILIMETER,2017
541,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,JANUARI,593.0,MILIMETER,2017
542,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,FEBRUARI,527.0,MILIMETER,2017
543,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,MARET,473.0,MILIMETER,2017
544,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,APRIL,496.0,MILIMETER,2017
545,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,MEI,195.0,MILIMETER,2017
546,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,JUNI,32.0,MILIMETER,2017
547,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,JULI,125.0,MILIMETER,2017
548,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,AGUSTUS,60.0,MILIMETER,2017
549,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,SEPTEMBER,105.0,MILIMETER,2017
550,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,OKTOBER,502.0,MILIMETER,2017
551,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,NOVEMBER,640.5,MILIMETER,2017
552,32,JAWA BARAT,CIWULAN-CILAKI,CIKUTEN,DESEMBER,251.0,MILIMETER,2017
553,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,JANUARI,42.0,MILIMETER,2017
554,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,FEBRUARI,172.0,MILIMETER,2017
555,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,MARET,169.0,MILIMETER,2017
556,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,APRIL,151.0,MILIMETER,2017
557,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,MEI,197.0,MILIMETER,2017
558,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,JUNI,309.0,MILIMETER,2017
559,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,JULI,87.0,MILIMETER,2017
560,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,AGUSTUS,0.0,MILIMETER,2017
561,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,SEPTEMBER,232.0,MILIMETER,2017
562,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,OKTOBER,561.0,MILIMETER,2017
563,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,NOVEMBER,411.0,MILIMETER,2017
564,32,JAWA BARAT,CIWULAN-CILAKI,CIMERAK,DESEMBER,81.0,MILIMETER,2017
565,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,JANUARI,675.0,MILIMETER,2017
566,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,FEBRUARI,415.0,MILIMETER,2017
567,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,MARET,252.0,MILIMETER,2017
568,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,APRIL,566.0,MILIMETER,2017
569,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,MEI,418.0,MILIMETER,2017
570,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,JUNI,477.0,MILIMETER,2017
571,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,JULI,477.0,MILIMETER,2017
572,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,AGUSTUS,76.0,MILIMETER,2017
573,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,SEPTEMBER,325.0,MILIMETER,2017
574,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,OKTOBER,688.0,MILIMETER,2017
575,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,NOVEMBER,879.0,MILIMETER,2017
576,32,JAWA BARAT,CIWULAN-CILAKI,CISOLOK,DESEMBER,380.0,MILIMETER,2017
577,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,JANUARI,427.0,MILIMETER,2017
578,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,FEBRUARI,289.0,MILIMETER,2017
579,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,MARET,393.0,MILIMETER,2017
580,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,APRIL,487.0,MILIMETER,2017
581,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,MEI,382.0,MILIMETER,2017
582,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,JUNI,280.0,MILIMETER,2017
583,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,JULI,217.0,MILIMETER,2017
584,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,AGUSTUS,43.0,MILIMETER,2017
585,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,SEPTEMBER,218.0,MILIMETER,2017
586,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,OKTOBER,399.0,MILIMETER,2017
587,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,NOVEMBER,451.0,MILIMETER,2017
588,32,JAWA BARAT,CIWULAN-CILAKI,GUNUNG SATRIA,DESEMBER,343.0,MILIMETER,2017
589,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,JANUARI,203.0,MILIMETER,2017
590,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,FEBRUARI,290.0,MILIMETER,2017
591,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,MARET,65.0,MILIMETER,2017
592,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,APRIL,332.0,MILIMETER,2017
593,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,MEI,157.0,MILIMETER,2017
594,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,JUNI,113.0,MILIMETER,2017
595,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,JULI,83.0,MILIMETER,2017
596,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,AGUSTUS,9.0,MILIMETER,2017
597,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,SEPTEMBER,180.0,MILIMETER,2017
598,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,OKTOBER,0.0,MILIMETER,2017
599,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,NOVEMBER,398.0,MILIMETER,2017
600,32,JAWA BARAT,CIWULAN-CILAKI,KARANGNUNGGAL,DESEMBER,143.0,MILIMETER,2017
601,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,JANUARI,245.0,MILIMETER,2017
602,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,FEBRUARI,226.0,MILIMETER,2017
603,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,MARET,102.0,MILIMETER,2017
604,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,APRIL,205.0,MILIMETER,2017
605,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,MEI,105.0,MILIMETER,2017
606,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,JUNI,301.0,MILIMETER,2017
607,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,JULI,89.0,MILIMETER,2017
608,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,AGUSTUS,27.0,MILIMETER,2017
609,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,SEPTEMBER,289.0,MILIMETER,2017
610,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,OKTOBER,677.0,MILIMETER,2017
611,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,NOVEMBER,0.0,MILIMETER,2017
612,32,JAWA BARAT,CIWULAN-CILAKI,KARET PADAWARAS,DESEMBER,94.0,MILIMETER,2017
613,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,JANUARI,546.0,MILIMETER,2017
614,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,FEBRUARI,498.0,MILIMETER,2017
615,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,MARET,198.0,MILIMETER,2017
616,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,APRIL,453.0,MILIMETER,2017
617,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,MEI,204.0,MILIMETER,2017
618,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,JUNI,113.0,MILIMETER,2017
619,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,JULI,46.0,MILIMETER,2017
620,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,AGUSTUS,11.0,MILIMETER,2017
621,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,SEPTEMBER,165.0,MILIMETER,2017
622,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,OKTOBER,387.0,MILIMETER,2017
623,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,NOVEMBER,466.0,MILIMETER,2017
624,32,JAWA BARAT,CIWULAN-CILAKI,KAWALU,DESEMBER,316.0,MILIMETER,2017
625,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,JANUARI,227.0,MILIMETER,2017
626,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,FEBRUARI,120.0,MILIMETER,2017
627,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,MARET,473.0,MILIMETER,2017
628,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,APRIL,124.0,MILIMETER,2017
629,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,MEI,127.0,MILIMETER,2017
630,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,JUNI,44.0,MILIMETER,2017
631,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,JULI,149.0,MILIMETER,2017
632,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,AGUSTUS,0.0,MILIMETER,2017
633,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,SEPTEMBER,579.0,MILIMETER,2017
634,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,OKTOBER,823.0,MILIMETER,2017
635,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,NOVEMBER,554.0,MILIMETER,2017
636,32,JAWA BARAT,CIWULAN-CILAKI,MIRAMARE,DESEMBER,284.0,MILIMETER,2017
637,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,JANUARI,199.0,MILIMETER,2017
638,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,FEBRUARI,341.0,MILIMETER,2017
639,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,MARET,80.0,MILIMETER,2017
640,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,APRIL,336.0,MILIMETER,2017
641,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,MEI,174.0,MILIMETER,2017
642,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,JUNI,181.0,MILIMETER,2017
643,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,JULI,111.0,MILIMETER,2017
644,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,AGUSTUS,17.0,MILIMETER,2017
645,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,SEPTEMBER,203.0,MILIMETER,2017
646,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,OKTOBER,0.0,MILIMETER,2017
647,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,NOVEMBER,499.0,MILIMETER,2017
648,32,JAWA BARAT,CIWULAN-CILAKI,PADAWARAS,DESEMBER,130.0,MILIMETER,2017
649,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,JANUARI,300.0,MILIMETER,2017
650,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,FEBRUARI,435.0,MILIMETER,2017
651,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,MARET,406.0,MILIMETER,2017
652,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,APRIL,244.0,MILIMETER,2017
653,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,MEI,246.0,MILIMETER,2017
654,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,JUNI,175.0,MILIMETER,2017
655,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,JULI,129.0,MILIMETER,2017
656,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,AGUSTUS,0.0,MILIMETER,2017
657,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,SEPTEMBER,84.0,MILIMETER,2017
658,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,OKTOBER,0.0,MILIMETER,2017
659,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,NOVEMBER,598.0,MILIMETER,2017
660,32,JAWA BARAT,CIWULAN-CILAKI,PAKENJENG,DESEMBER,317.0,MILIMETER,2017
661,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,JANUARI,591.0,MILIMETER,2017
662,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,FEBRUARI,356.0,MILIMETER,2017
663,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,MARET,225.0,MILIMETER,2017
664,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,APRIL,256.0,MILIMETER,2017
665,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,MEI,25.0,MILIMETER,2017
666,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,JUNI,43.0,MILIMETER,2017
667,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,JULI,7.0,MILIMETER,2017
668,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,AGUSTUS,0.0,MILIMETER,2017
669,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,SEPTEMBER,30.0,MILIMETER,2017
670,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,OKTOBER,207.0,MILIMETER,2017
671,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,NOVEMBER,648.0,MILIMETER,2017
672,32,JAWA BARAT,CIWULAN-CILAKI,PAMEUNGPEK,DESEMBER,533.0,MILIMETER,2017
673,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,JANUARI,272.0,MILIMETER,2017
674,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,FEBRUARI,953.0,MILIMETER,2017
675,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,MARET,596.0,MILIMETER,2017
676,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,APRIL,448.0,MILIMETER,2017
677,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,MEI,493.0,MILIMETER,2017
678,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,JUNI,535.0,MILIMETER,2017
679,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,JULI,114.0,MILIMETER,2017
680,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,AGUSTUS,15.0,MILIMETER,2017
681,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,SEPTEMBER,346.0,MILIMETER,2017
682,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,OKTOBER,1255.0,MILIMETER,2017
683,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,NOVEMBER,615.0,MILIMETER,2017
684,32,JAWA BARAT,CIWULAN-CILAKI,PARIGI,DESEMBER,244.0,MILIMETER,2017
685,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,JANUARI,556.0,MILIMETER,2017
686,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,FEBRUARI,503.0,MILIMETER,2017
687,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,MARET,537.0,MILIMETER,2017
688,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,APRIL,674.0,MILIMETER,2017
689,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,MEI,384.0,MILIMETER,2017
690,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,JUNI,338.0,MILIMETER,2017
691,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,JULI,269.0,MILIMETER,2017
692,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,AGUSTUS,52.0,MILIMETER,2017
693,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,SEPTEMBER,177.0,MILIMETER,2017
694,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,OKTOBER,956.0,MILIMETER,2017
695,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,NOVEMBER,1039.0,MILIMETER,2017
696,32,JAWA BARAT,CIWULAN-CILAKI,SINGAJAYA,DESEMBER,481.0,MILIMETER,2017
697,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,JANUARI,498.0,MILIMETER,2017
698,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,FEBRUARI,440.0,MILIMETER,2017
699,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,MARET,310.0,MILIMETER,2017
700,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,APRIL,582.0,MILIMETER,2017
701,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,MEI,189.0,MILIMETER,2017
702,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,JUNI,170.0,MILIMETER,2017
703,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,JULI,86.0,MILIMETER,2017
704,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,AGUSTUS,33.0,MILIMETER,2017
705,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,SEPTEMBER,183.0,MILIMETER,2017
706,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,OKTOBER,502.0,MILIMETER,2017
707,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,NOVEMBER,683.4,MILIMETER,2017
708,32,JAWA BARAT,CIWULAN-CILAKI,SINGAPARNA,DESEMBER,251.0,MILIMETER,2017
709,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,JANUARI,448.0,MILIMETER,2017
710,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,FEBRUARI,356.0,MILIMETER,2017
711,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,MARET,267.0,MILIMETER,2017
712,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,APRIL,450.0,MILIMETER,2017
713,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,MEI,215.0,MILIMETER,2017
714,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,JUNI,119.0,MILIMETER,2017
715,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,JULI,215.0,MILIMETER,2017
716,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,AGUSTUS,63.0,MILIMETER,2017
717,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,SEPTEMBER,143.0,MILIMETER,2017
718,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,OKTOBER,565.0,MILIMETER,2017
719,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,NOVEMBER,0.0,MILIMETER,2017
720,32,JAWA BARAT,CIWULAN-CILAKI,TARAJU,DESEMBER,251.0,MILIMETER,2017
721,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,JANUARI,165.0,MILIMETER,2018
722,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,FEBRUARI,449.0,MILIMETER,2018
723,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,MARET,191.0,MILIMETER,2018
724,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,APRIL,230.0,MILIMETER,2018
725,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,MEI,100.0,MILIMETER,2018
726,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,JUNI,128.0,MILIMETER,2018
727,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,JULI,0.0,MILIMETER,2018
728,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,AGUSTUS,0.0,MILIMETER,2018
729,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,SEPTEMBER,23.0,MILIMETER,2018
730,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,OKTOBER,97.0,MILIMETER,2018
731,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,NOVEMBER,371.0,MILIMETER,2018
732,32,JAWA BARAT,CIWULAN-CILAKI,BOJONGGAMBIR,DESEMBER,365.0,MILIMETER,2018
733,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,JANUARI,171.0,MILIMETER,2018
734,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,FEBRUARI,458.0,MILIMETER,2018
735,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,MARET,230.0,MILIMETER,2018
736,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,APRIL,596.0,MILIMETER,2018
737,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,MEI,230.0,MILIMETER,2018
738,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,JUNI,65.0,MILIMETER,2018
739,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,JULI,0.0,MILIMETER,2018
740,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,AGUSTUS,12.0,MILIMETER,2018
741,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,SEPTEMBER,114.0,MILIMETER,2018
742,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,OKTOBER,93.0,MILIMETER,2018
743,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,NOVEMBER,962.0,MILIMETER,2018
744,32,JAWA BARAT,CIWULAN-CILAKI,BUNGBULANG,DESEMBER,582.0,MILIMETER,2018
745,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,JANUARI,158.0,MILIMETER,2018
746,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,FEBRUARI,307.0,MILIMETER,2018
747,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,MARET,183.0,MILIMETER,2018
748,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,APRIL,233.0,MILIMETER,2018
749,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,MEI,68.0,MILIMETER,2018
750,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,JUNI,100.0,MILIMETER,2018
751,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,JULI,0.0,MILIMETER,2018
752,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,AGUSTUS,5.0,MILIMETER,2018
753,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,SEPTEMBER,87.0,MILIMETER,2018
754,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,OKTOBER,162.0,MILIMETER,2018
755,32,JAWA BARAT,CIWULAN-CILAKI,CACABAN,NOVEMBER,581.0,MILIMETER,2018
